feature,coef,abs_coef
City_Gorham,0.014036242846877874,0.014036242846877874
Name_Old Orchard Beach Free Public Library Association,-0.014006719116592363,0.014006719116592363
City_Old Orchd Bch,-0.014006719116592363,0.014006719116592363
Name_Simmons Foundation Inc.,0.0137292847323559,0.0137292847323559
Name_Young Mens Christian Association State of Maine,-0.013698674686748675,0.013698674686748675
City_Winthrop,-0.013698674686748675,0.013698674686748675
State_CA_True,-0.013415384426285365,0.013415384426285365
City_San Diego,-0.013415384426285365,0.013415384426285365
Name_Religious Science Church Center of San Diego,-0.013415384426285365,0.013415384426285365
Name_Ministerio Apostolico Jesucristo Es El Senor Inc.,-0.013159561439909711,0.013159561439909711
City_Lawrence,-0.013159561439909711,0.013159561439909711
Class_Prefix_GR_True,-0.01292902473291496,0.01292902473291496
Classification Code_GROUP,-0.01292902473291496,0.01292902473291496
Name_Maine Parent Teacher Association Inc.,-0.01292902473291496,0.01292902473291496
City_Auburn,0.012508493976634717,0.012508493976634717
Name_Tri-County Lighthouse Baptist Church & Ministries Inc.,-0.012037900156695265,0.012037900156695265
City_Deerfield St.,-0.012037900156695265,0.012037900156695265
Name_Rockland District Nursing Assn Inc.,-0.011947844095769482,0.011947844095769482
City_New York,-0.011854357425557552,0.011854357425557552
Name_Skowhegan School of Painting and Sculpture Inc.,-0.011854357425557552,0.011854357425557552
Name_Maine State Society for the Protection of Animals,-0.011717705653940862,0.011717705653940862
City_South Windham,-0.011717705653940862,0.011717705653940862
Name_Blue Hill Society for Aid to Children Inc.,-0.011485526240932097,0.011485526240932097
Name_Ancient Free & Accepted Masons of Maine Grand Lodge,-0.011453755391159396,0.011453755391159396
City_Holden,-0.011453755391159396,0.011453755391159396
City_Mount Desert,-0.011423659694215212,0.011423659694215212
City_Hope,-0.01129130436965309,0.01129130436965309
Name_South Hope Community Church & Christian School Inc.,-0.01129130436965309,0.01129130436965309
Name_Memorial Ambulance Corps Isle Au Haut-Stonington-Deer Isle,-0.010951662150374863,0.010951662150374863
state_freq_log,0.010880484377285565,0.010880484377285565
City_Gardiner,0.010805200213641017,0.010805200213641017
Name_Portland Electrical Joint Apprenticeship & Training Fund,-0.010312435294345196,0.010312435294345196
state_freq,0.010169248091365747,0.010169248091365747
Name_Aroostook County Historical and Art Museum of Houlton,-0.009996785910871876,0.009996785910871876
City_Brunswick,-0.009706196988013283,0.009706196988013283
State_ME_True,0.009702053739491887,0.009702053739491887
Name_Smart-Soucie Post 176 the American Legion Department of Maine,-0.009185070526305173,0.009185070526305173
State_MA_False,-0.008980479982105579,0.008980479982105579
Class_Prefix_UN_False,0.00796729438986186,0.00796729438986186
State_TX_False,0.00796729438986186,0.00796729438986186
State_VT_False,0.00796729438986186,0.00796729438986186
State_DC_False,0.00796729438986186,0.00796729438986186
State_MD_False,0.00796729438986186,0.00796729438986186
Name_Order of the Eastern Star of New Hampshire Grand Chapter,-0.0071662098225877486,0.0071662098225877486
City_Nashua,-0.0071662098225877486,0.0071662098225877486
Name_The Grand Council of Royal and Select Masters of the State,-0.007112337116537973,0.007112337116537973
"Classification Code_EO,GROUP",-0.005934310969602572,0.005934310969602572
Name_Department of Maine Veterans of Foreign Wars of the United States,-0.005934310969602572,0.005934310969602572
City_Sebago,0.0058617654625208685,0.0058617654625208685
City_York,0.004874727194204804,0.004874727194204804
Name_Mount Desert Isle Chapter of the National Society of the Daughters,-0.0045337473775021375,0.0045337473775021375
Name_Smith Tobey Post N0 Twenty One of Dept of Maine American Legion Inc.,-0.00431199782053422,0.00431199782053422
City_Houlton,-0.003817555691623045,0.003817555691623045
City_Ellsworth,-0.0038130915233809855,0.0038130915233809855
EIN,0.003123401456132017,0.003123401456132017
City_Ne Harbor,0.0019304810171611674,0.0019304810171611674
State_ME_False,-0.0017347593496300974,0.0017347593496300974
